Customer_ID,Name,Email,Spending ($),Frequency (visits/month)
CUST1288,Anita Reynolds,dhuber@harris.net,5.286321146357577,26
CUST1289,Alyssa Mcintyre,lorilopez@hotmail.com,3.0,11
CUST1290,Christian Moore,richardkayla@gray-watson.com,3.613643613473717,20
CUST1291,Margaret Erickson,scottlaura@hotmail.com,7.209470932110065,25
CUST1292,Deanna Castillo,efowler@hotmail.com,3.0,28
CUST1293,Rachel Randolph,michael90@hotmail.com,5.041318172714802,26
CUST1294,Sandra Williams,lindaconley@hotmail.com,3.853200268855721,15
CUST1295,Christopher Mills,kacosta@hotmail.com,6.307516610885888,23
CUST1296,John Kent,kathyclark@yahoo.com,3.0,22
CUST1297,Oscar Gonzales,carolyn05@gmail.com,4.397825632920906,16
CUST1298,Susan Walker,jamie71@hotmail.com,5.313429725708533,22
CUST1299,Valerie Hart,buchananrebecca@cummings.com,4.296696060423133,15
CUST1300,Theresa Young,gjackson@freeman-woodward.com,6.205311001997476,11
CUST1301,Shannon Garrett,camposmark@wells.org,3.0,14
CUST1302,Ashley Smith,isaac64@hoffman.com,3.0,21
CUST1303,Amy Wright,cooklisa@wilson.com,4.347139469789291,24
CUST1304,Dorothy Richards,jordancameron@gmail.com,5.67364884704071,15
CUST1305,Nicole Allen,rebeccahardy@hotmail.com,6.025467646259027,10
CUST1306,Kelly Mason,hcruz@jones.com,5.34572946915864,20
CUST1307,Patricia Camacho,seth03@white.net,3.1602487684536738,21
CUST1308,Joshua Kramer,theodore49@gmail.com,3.805896570387114,12
CUST1309,Joseph Jenkins,simsjacob@yahoo.com,7.211387468679435,28
CUST1310,Matthew Duncan,dunnanne@hotmail.com,9.042125915105576,22
CUST1311,Monica Flynn,bescobar@gmail.com,6.217996304299844,20
CUST1312,Lauren Quinn,jjohnson@cook.com,5.688610074949023,16
CUST1313,Julie Bauer,sierrachapman@yahoo.com,3.0,21
CUST1314,Cassandra Alexander,stoutdaniel@stout-robinson.com,5.393997456854094,27
CUST1315,Mrs. Rebecca Martin,joseph75@gmail.com,3.0,25
CUST1316,Lisa Clark,victoria13@hotmail.com,7.627561612903103,17
CUST1317,Erik Cox,alexander39@harris-santana.com,6.120075785712363,22
CUST1318,Thomas Wade,traviswoods@ross.biz,4.884783137322938,26
CUST1319,Ricardo Zavala,dvaughn@vance.com,3.0,13
CUST1320,Dawn Hicks,barnesyolanda@williams.com,5.363242693227884,18
CUST1321,Christina Mendez,hartmanjenna@yahoo.com,3.0,18
CUST1322,Bonnie Elliott,victor66@gmail.com,4.371112595564006,19
CUST1323,Ryan Sims,david76@hart-johnson.com,5.8300149955964296,20
CUST1324,Angela Elliott,christopher38@davila.com,3.574428057147284,10
CUST1325,Madeline Rodriguez,johnsonkaren@yahoo.com,4.919846377071515,26
CUST1326,James Hawkins,darrell20@yahoo.com,9.660630744731733,16
CUST1327,Karen Morgan,qriddle@nelson.com,3.0,20
CUST1328,Jacob Evans,cookjacqueline@ruiz.com,3.455701877438682,22
CUST1329,Kelly Underwood,snyderchristopher@joseph.com,4.482919567857459,15
CUST1330,James Beard,nicoletorres@hotmail.com,3.938712404457802,17
CUST1331,Karen White,nglenn@aguilar.info,5.905890809432659,19
CUST1332,Brian Kelley,boltoncindy@suarez-hines.com,6.0806315413731085,23
CUST1333,Tristan Jones,harperjacqueline@wright.org,5.090012724316412,21
CUST1334,Alfred Gray,jonessamantha@dorsey.com,5.272412326302171,20
CUST1335,Lauren Garcia,smithmegan@yahoo.com,3.0,16
CUST1336,Patrick Landry,amandacoleman@yahoo.com,5.945280633190227,22
CUST1337,Charles Wright,drakejesse@booth.com,5.386640220425641,11
CUST1338,Candace Conway,harpercarlos@yahoo.com,3.61375061533708,12
CUST1339,Laura Williams,emily18@goodman.net,8.237485112476508,10
CUST1340,Daniel Baker,michael40@shepherd-schneider.com,4.852070635156534,15
CUST1341,Alexis Welch,milleraustin@gmail.com,5.45066780771959,10
CUST1342,Summer Perez,paulwolf@lambert-johnson.org,4.918190334502402,11
CUST1343,Peter Frost,todd01@watson-jackson.com,3.0,19
CUST1344,Kathleen Brooks MD,tiffanygonzalez@yahoo.com,3.0,21
CUST1345,Crystal Perry,manuel73@gmail.com,4.446744313166558,14
CUST1346,Virginia Myers,johnbrown@hotmail.com,6.964238650880768,18
CUST1347,Robin Greer,alvaradojacob@buchanan-allison.com,4.084353925608085,21
CUST1348,Mary Osborne,carterthomas@miller.com,5.41188483658076,17
CUST1349,Adam Ramos,vpadilla@schroeder.info,5.9094691150767655,19
CUST1350,Bobby Kaufman,bernard06@roberts.com,3.4009912345909683,23
CUST1351,Adrian Patterson,samuel47@walker.com,3.1281721157068976,29
CUST1352,Samuel Powell,paulkelly@torres-powell.org,3.640721288050586,24
CUST1353,Johnny Ortiz,weberchristine@gmail.com,3.5143915069046443,17
CUST1354,Sharon Ortiz,melissaeverett@jenkins.com,3.0,18
CUST1355,Mark Pope,aaron26@walker-sanchez.com,6.724479875151877,14
CUST1356,John Edwards,gonzalezanthony@kramer-hebert.net,6.170864115526711,10
CUST1357,Chad Murray,xfuentes@stevens.com,3.0,20
CUST1358,Timothy Smith,raymondgeorge@huynh-ross.com,5.335066171477003,13
CUST1359,Michelle Wilson,benjamin61@hotmail.com,4.355850469470605,15
CUST1360,Amanda Bell,yolson@gmail.com,4.76053463564384,26
CUST1361,Brian Wilson,james13@gmail.com,5.066966207524955,13
CUST1362,Sarah Wilson,ybond@petersen.com,3.0,14
CUST1363,Stacy Butler,clementsapril@gmail.com,3.0,23
CUST1364,Steven Miller,kennedystephanie@gmail.com,5.040004637598292,27
CUST1365,Holly Roberts,garciarichard@yahoo.com,4.223403677515232,12
CUST1366,Judy Robinson,elliottmatthew@hotmail.com,4.554771405437814,20
CUST1367,Levi Willis,delacruzbrian@murray.org,3.7010088546166795,24
CUST1368,Tracy Martinez,misty76@gmail.com,4.9757716975768025,16
CUST1369,David Thompson,dunlapkelsey@hotmail.com,3.0,13
CUST1370,Diane Pace,jackkidd@carroll.biz,5.052010739131375,15
CUST1371,Justin Bailey,bonnie04@jones.com,3.0,19
CUST1372,Rodney Morrison,jonesgary@yahoo.com,3.5225427506593094,16
CUST1373,Lynn Harris,fallen@yahoo.com,4.028307397008641,12
CUST1374,Julie Freeman,marissa41@gmail.com,3.0,24
CUST1375,Mallory Allen,richard44@johnson.biz,7.526519317551438,25
CUST1376,Jamie Perez,brycelane@graves.info,4.803399759967561,12
CUST1377,Jessica Castillo,karen99@gmail.com,3.482970784823712,21
CUST1378,Nicholas Bullock,rodriguezbradley@martinez.com,8.762498117277831,14
CUST1379,Emily Nixon,jessica72@hotmail.com,5.440135689737826,14
CUST1380,David Martin,wadematthew@benson-conley.net,5.6974305863315555,10
CUST1381,Erin Pacheco,xjames@yahoo.com,4.516833087708639,15
CUST1382,Angela Davis,ekrause@hotmail.com,3.884133896149266,24
CUST1383,Stephen Wilson,cgentry@fox-reeves.net,5.376866422772889,22
CUST1384,Raymond Mccall,bmoore@hotmail.com,3.0,16
CUST1385,April Adams,phenry@hotmail.com,3.0,27
CUST1386,Ethan Mitchell,lindajordan@gmail.com,3.0,28
CUST1387,Timothy Burton,bmartin@anderson-johnson.info,3.0,15
CUST1388,Lisa Roberts,mcdanielbriana@jackson-adams.com,5.891141987824833,17
CUST1389,Erin Moore,garychapman@gmail.com,3.4183940672211066,12
CUST1390,James Estes,nleon@gmail.com,7.273260560751275,26
CUST1391,Denise Castillo,laurenhenry@gomez.info,4.4165466527042,23
CUST1392,Dakota Morrison,rebeccafitzpatrick@gmail.com,3.0811626390053855,29
CUST1393,Sarah Bullock,colemanpaul@gmail.com,4.5337295274662175,23
CUST1394,Timothy Browning,fosteraustin@morrison.com,6.890459221650489,11
CUST1395,Jennifer Morris,walshjill@guerrero.com,4.167489411592071,13
CUST1396,Connie Graham,rstephens@marshall.com,7.16197397960762,18
CUST1397,Elizabeth Simon,jessicagibbs@yahoo.com,6.860640263543155,25
CUST1398,Anthony Campbell,spencer29@gmail.com,3.5201241708161493,10
CUST1399,Michael Hill,andrewberg@yahoo.com,3.687242575797976,11
CUST1400,Fernando Edwards,conniejohnson@gmail.com,3.5766284907223067,21
CUST1401,Mr. Ryan Cummings,wgregory@yahoo.com,3.0,25
CUST1402,Chad Ray,grodriguez@yahoo.com,3.0,24
CUST1403,Edward Harris,danielperez@santiago-johnson.net,3.666593378272874,28
CUST1404,Alexander Hill,hkramer@hunter.org,3.0,29
CUST1405,Alexandria Curry,jared83@gmail.com,3.0,15
CUST1406,Monica Mcpherson,kimyoung@hotmail.com,5.605338375131511,29
CUST1407,Desiree Hebert,jacobrobinson@gmail.com,3.0,28
CUST1408,Mary Pena,salvarez@joyce.com,7.194236063624148,24
CUST1409,Troy Sullivan,codyshepherd@willis.com,5.81166750328444,13
CUST1410,Joshua Ward,idavis@valenzuela-stein.com,8.320351974601504,25
CUST1411,Calvin Flores,amanda56@hotmail.com,8.742952575146905,20
CUST1412,Anthony Jackson,eprice@murphy.com,6.095089731707359,16
CUST1413,Bethany Sosa,macdonaldmichaela@yahoo.com,3.4281785078049976,11
CUST1414,Linda Tapia,williamsjames@torres-jones.com,3.0,16
CUST1415,Emily Richardson,cynthiagarza@gmail.com,3.0,21
CUST1416,Benjamin Lopez,aduncan@yahoo.com,8.531305137782113,23
CUST1417,Jennifer May,lori98@bowers.com,3.0,24
CUST1418,Pamela Roman,gerald01@hotmail.com,4.171125608225723,29
CUST1419,Brian Hinton,jeffrey91@yahoo.com,7.009585991985085,16
CUST1420,Michael Davis,victoriajohnson@gmail.com,3.0,27
CUST1421,Patricia Miller,john18@hotmail.com,7.240315151776863,20
CUST1422,Tiffany Bush,timothydawson@walker-miller.com,4.47542807057669,19
CUST1423,Jamie Burns,kellytaylor@yahoo.com,5.040278967408889,23
CUST1424,Daniel Mata,michaelfreeman@gmail.com,4.028320793756289,12
CUST1425,Lynn Rodriguez,oharris@gmail.com,3.0,27
CUST1426,Alexis Stewart,hlopez@rivera.com,5.992633596314452,21
CUST1427,Michelle Booker,victoriapham@yahoo.com,5.745393039111816,10
CUST1428,Charles Hall,lawrenceashley@hotmail.com,6.081325410938533,22
CUST1429,Cynthia Moore,warrenjose@yahoo.com,6.633052240698187,11
CUST1430,Julie Owens,elizabethfischer@hotmail.com,3.7520048961275334,24
CUST1431,Jaime Long,david02@gmail.com,5.744390084591876,20
CUST1432,Keith Benson,arthur30@gmail.com,6.41630108470791,15
CUST1433,Sandra Butler,smithanthony@hotmail.com,5.438506160816969,15
CUST1434,Ashley Reed,thompsonangela@hotmail.com,3.7963916725067355,21
CUST1435,Angela Howard,matthew64@yahoo.com,5.335116155491404,25
CUST1436,Thomas Taylor,sabrina03@ward.com,3.0,25
CUST1437,Eric Reed,trevor16@yahoo.com,5.377144133569265,19
CUST1438,Timothy Frederick,joseph45@klein-rocha.biz,3.0,26
CUST1439,Diane Bates,qpacheco@yahoo.com,4.661246628285551,29
CUST1440,Anthony Norman,michaelwalker@gmail.com,3.7865129367845447,11
CUST1441,Jose Reynolds,myersjordan@humphrey.info,4.721021497007871,22
CUST1442,Julie Walker,kylegibson@hotmail.com,3.0,26
CUST1443,Robert Mills,nanderson@lee.com,6.03454876684032,18
CUST1444,Deborah Lyons,fowlerallen@garza.net,6.445495131692864,24
CUST1445,Linda Braun,patriciacarney@hotmail.com,3.0,16
CUST1446,Emily Anthony,fking@gmail.com,3.0,22
CUST1447,Crystal Murillo,hstevens@ingram.com,3.0,19
CUST1448,Jacob Murray,lisa01@yahoo.com,6.108243818497814,27
CUST1449,Judith Oneill,robertwalker@clark.info,4.491210022964477,19
CUST1450,Scott Coleman,xleonard@hall.org,4.21476712033153,27
CUST1451,Jennifer Brown,joneslaura@hotmail.com,4.3236426841966695,23
CUST1452,Amy Wilson,eharvey@gmail.com,3.2820179341819857,28
CUST1453,Ana Mckinney,maria49@gmail.com,5.288944036314782,10
CUST1454,Lindsay Bailey,darryljones@yahoo.com,7.654617916373073,13
CUST1455,Melissa Sherman,smithkathryn@porter.biz,3.0,23
CUST1456,Kimberly Torres,graygilbert@gmail.com,5.872248904823911,14
CUST1457,Sarah Gay,mike79@hotmail.com,4.515589805651431,14
CUST1458,Lisa Morris,franklin13@chaney.info,4.499258248596978,29
CUST1459,Jeffrey Lewis,murphymaria@rivera.biz,7.379366455783209,23
CUST1460,Robert Williams,sanchezemma@burns.com,6.604207532988241,17
CUST1461,Susan Ramirez,jamesclark@dyer.com,4.641062466533122,21
CUST1462,Ann Carter,troy13@williams.net,6.481634118676751,26
CUST1463,Brian Ball,cindylittle@yahoo.com,3.0,12
CUST1464,Ryan Burton,edwardsmaurice@elliott.com,3.0,13
CUST1465,Troy Gardner,plee@jackson.com,3.21801644669768,14
CUST1466,Kathryn Petersen,oliverjessica@taylor-young.com,3.0,10
CUST1467,Mrs. Kimberly Brown MD,jrich@davis.com,4.1408049223581145,11
CUST1468,James Archer,erin46@hotmail.com,6.906772492782757,14
CUST1469,Yolanda Vance DDS,kwatson@gutierrez.com,4.206422107845429,28
CUST1470,Vanessa Mercado,emurray@yahoo.com,6.50414966515128,14
CUST1471,Jonathan Campbell,paulestrada@ramirez.com,6.459498218203644,22
CUST1472,Jennifer Rice,lbryant@gmail.com,3.0,14
CUST1473,Jordan Harris,megancummings@yahoo.com,6.063595378262937,17
CUST1474,Jill Dominguez,dmartinez@hotmail.com,6.998640104175817,18
CUST1475,Jill Salinas,pjacobs@hotmail.com,7.137783569964419,24
CUST1476,Robert Hawkins,gonzalezkelly@curtis.com,4.4694084625665305,12
CUST1477,Jessica Barrett,floresmark@schroeder.com,4.84872463609641,10
CUST1478,Amy Smith,ibennett@fernandez.info,4.97951964031899,29
CUST1479,Elizabeth Nelson,adamwilson@huerta.com,4.545486163050263,16
CUST1480,Erika Leon,eatonmary@huerta.com,3.0,22
CUST1481,Samuel Baker,julieparker@morrow.info,3.095823390201832,12
CUST1482,Oscar Anderson DVM,stevenmartinez@hotmail.com,5.9479959534707305,19
CUST1483,Juan Brown,wyattkeith@hotmail.com,4.433919029977054,27
CUST1484,Mark Hensley,wreeves@hotmail.com,4.93963230115929,25
CUST1485,Jaime Hill,diane56@gmail.com,6.922608460549143,18
CUST1486,Sabrina Haynes,hcordova@yahoo.com,4.890742581208479,24
CUST1487,Carlos Golden,melissashelton@rivera.com,3.0,23
CUST1488,Mark Erickson,stephensjean@hotmail.com,9.152005804357234,28
CUST1489,Jennifer Davis,brandonmason@gray.org,4.142901234709512,15
CUST1490,Mr. Jerry Fritz,sheri90@yahoo.com,4.027233990851289,16
CUST1491,Gregory Figueroa,abonilla@hotmail.com,5.310212099380789,14
CUST1492,Sean Snyder,brownjanice@rivas.com,4.458062077015915,22
CUST1493,Mrs. Cheryl Abbott,shannon41@mitchell.com,4.616482073707114,14
CUST1494,Gerald Taylor,christopherduarte@long.info,3.6025457590989234,23
CUST1495,Richard Kelly,kelleygregory@elliott.com,6.682944690164066,10
CUST1496,Samuel Flores,zbennett@hotmail.com,6.975704666239643,29
CUST1497,Garrett Moore,andrea77@gmail.com,8.379232187087924,10
CUST1498,Michael Cantu,elizabeth46@acosta.com,8.674204433370779,18
CUST1499,Samantha Nelson,christopher94@boone.com,3.0,18
CUST1500,Desiree Morris,deborah39@yahoo.com,5.962866653981459,24
CUST1501,Joseph Klein,tayloraaron@hampton.net,3.0,14
CUST1502,Jessica Stewart,radams@yahoo.com,7.317275008542781,16
CUST1503,Steven Evans,robinsonseth@hotmail.com,5.389528160007558,11
CUST1504,Mark Brown,tguzman@gmail.com,3.2838916134306357,20
CUST1505,Steven Wilson,brooksphillip@ray-simmons.biz,3.0,19
CUST1506,William Miranda,yvillarreal@hotmail.com,3.43458394766039,28
CUST1507,Krista Stewart,sean07@hotmail.com,3.134633270249969,14
CUST1508,Michael Munoz,victoria08@johnson.info,7.403965801569335,24
CUST1509,James Allen,tracy04@yahoo.com,4.886740382832478,11
CUST1510,Kimberly Sims,gwillis@daniels.com,3.0,20
CUST1511,Anne Williams,reidjoshua@hotmail.com,5.5929276441937725,13
CUST1512,Kenneth Snow,scottlee@harris.net,5.556989999467138,26
CUST1513,Justin Frye,piercecharles@hotmail.com,4.489946962448653,11
CUST1514,Erica Roy,falvarez@reese.net,7.2532015742714275,19
CUST1515,Diana Cole,bgarner@yahoo.com,5.941527173184771,20
CUST1516,Sarah Leblanc,bradleymedina@doyle.com,5.782119935042431,10
CUST1517,Brittany Freeman,johnoliver@hotmail.com,3.0,27
CUST1518,Kevin Orr,james25@peterson-morgan.com,4.13276147867583,14
CUST1519,Erica Owens,ryangreen@miller.com,6.135782255053291,14
CUST1520,Cheyenne Cortez,ggreen@hernandez-warner.com,5.567132694855138,13
CUST1521,Micheal Henry,ngill@french-smith.com,4.998093732173477,18
CUST1522,Ashley Martin,kellyharper@yahoo.com,6.2115363548636235,28
CUST1523,Todd Mullen,gonzalezrobert@gmail.com,5.737185614448237,12
CUST1524,David Day,kristen11@yahoo.com,6.447456299553488,24
CUST1525,Jill Nguyen,hintonpatricia@faulkner.com,5.6251060776542054,23
CUST1526,Joseph Gallagher,johnsantiago@gmail.com,6.360315621599407,10
CUST1527,Kevin Rodriguez,ylopez@hotmail.com,6.259718662195899,19
CUST1528,Kelsey Shaw DDS,zadkins@yahoo.com,4.832441643750063,22
CUST1529,Linda Thomas,cowen@gmail.com,4.93780175742436,21
CUST1530,Victoria Green,andradecynthia@gmail.com,5.155055598097705,10
CUST1531,Stephanie Hall,jstewart@hotmail.com,3.0,11
CUST1532,Denise Washington,forddeanna@henry.com,3.0,20
CUST1533,Donald Watson,nielsendavid@hotmail.com,6.00733570831113,21
CUST1534,Shelby House DDS,thomastanner@hawkins-baldwin.biz,6.11459374204263,10
CUST1535,Denise Ortiz,omartinez@gmail.com,4.948798005594565,19
CUST1536,Gina Mendoza,james42@buck.com,5.711097200871604,12
CUST1537,Tara Garcia,prodriguez@hendrix.biz,6.3127064999896785,18
CUST1538,Miss Karen Ruiz,roy18@hotmail.com,5.8712864263181626,26
CUST1539,Mary Moses,charlessanders@moreno-dunlap.net,6.121000038212621,28
CUST1540,Valerie Aguirre,danielfrancis@anderson.com,3.0,27
CUST1541,Joshua Stevens,penaangela@mitchell.com,8.291645697286764,14
CUST1542,Johnathan Jackson,nathanielhooper@yahoo.com,5.646702238658053,16
CUST1543,Jonathan Pratt,stephanie24@pace.com,6.87128258253091,24
CUST1544,Angel Williams,sdiaz@gmail.com,6.169148398409756,15
CUST1545,Charles Le,vaughnamy@gmail.com,3.0,14
CUST1546,Amy Dennis,theresarodriguez@gmail.com,3.627312418509036,28
CUST1547,Megan Duncan,sharongarcia@gmail.com,3.9502186102518575,22
CUST1548,Audrey Welch,sandychambers@munoz-mendoza.com,7.297761270531076,16
CUST1549,Angela Howard,rebecca29@gonzales-jacobs.org,3.074948635782217,11
CUST1550,Anthony Ayala,parkerjennifer@hotmail.com,3.0,15
CUST1551,Rachel Buckley,fernandeznicholas@hotmail.com,5.858498949102135,24
CUST1552,Jill Garcia MD,mjones@gmail.com,8.5055179124166,14
CUST1553,Stephanie Coleman,sarahlawrence@fernandez-long.org,3.3166993465707155,14
CUST1554,Larry Kelly,rcarlson@yahoo.com,7.867069182316581,13
CUST1555,Stacy Huff,jamieherrera@vasquez.biz,6.492730758089631,22
CUST1556,Melanie Anderson,huntcameron@hoffman-hernandez.net,4.156891967929985,27
CUST1557,Haley Clark MD,anthony33@wood.com,3.0,10
CUST1558,Eric Johnson,martinrandy@hotmail.com,4.325423348270265,12
CUST1559,Steven Sullivan,rsullivan@odonnell.org,3.417899678326542,16
CUST1560,Tamara Williams,emorrison@hotmail.com,7.400639191331315,10
CUST1561,Melanie Gomez,marcusbrown@yahoo.com,4.9330951050967755,23
CUST1562,Steven Williams,suzanne54@carter-turner.net,5.962548706781208,24
CUST1563,Tamara Lewis,claytonjustin@richard.info,5.9754425634936945,25
CUST1564,Eric Lopez,jacksonaustin@johnson-crawford.com,3.720242490704656,14
CUST1565,Colleen Lewis,kimberlymorgan@nelson-mendoza.com,5.144468281771299,12
CUST1566,Kurt Cummings,allen28@gmail.com,7.002406579506688,26
CUST1567,Tina Walker,colemanvictor@yahoo.com,4.848033476948456,14
CUST1568,Joseph Powell,alyssabright@yahoo.com,4.468521821898263,10
CUST1569,Jennifer Wheeler,vdavis@gmail.com,6.380641092295249,22
CUST1570,Kristi Vasquez,westcarrie@yahoo.com,3.0,27
CUST1571,Jill Jones,christiancook@yahoo.com,3.0,10
CUST1572,John Massey,zsmith@garcia-elliott.com,5.576051945139005,28
CUST1573,Ashley Mitchell,jesseyoung@mills-hill.info,7.048743631371195,15
CUST1574,Tina Sullivan,sherry70@velez.org,8.603595201666685,18
CUST1575,Christopher Nixon,melissa84@hotmail.com,5.3925660957235,23
CUST1576,Cassidy Harris,snowmark@huffman.com,6.648443950839673,20
CUST1577,Shane Edwards,kylewhite@gmail.com,7.636218540680475,13
CUST1578,Jasmine Stewart,brandirichardson@thomas.info,5.062811530801583,16
CUST1579,Jamie Robinson,donald42@yahoo.com,3.717493083157928,27
CUST1580,Mary Smith,richardsonkristina@yahoo.com,3.5117153909367484,27
CUST1581,Jesse Morrison,carrie62@yahoo.com,4.410684596079537,15
CUST1582,Jean Bishop,hstanley@strickland.net,7.898780134848056,14
CUST1583,Aaron Contreras,fgraham@haynes.biz,6.864502318794937,15
CUST1584,Kaitlin Lester,rbryant@bartlett.com,4.562801385007156,11
CUST1585,John Foley,becky68@yahoo.com,7.491169985211512,11
CUST1586,Ricky Johnson,milespeter@hotmail.com,5.905553133753111,10
CUST1587,Sandy Duncan,stephanie75@gmail.com,4.5657736452538735,27
CUST1588,Roger Clark,manuelbeck@yahoo.com,5.354078006487864,19
CUST1589,Paul Jackson,sara47@yahoo.com,5.805150786890605,16
CUST1590,Andrea King,jaredwilson@gmail.com,5.273478756189032,11
CUST1591,Christopher Thompson,cyoung@hall-wilson.com,8.48204733779243,28
CUST1592,Steven Hernandez,cartercameron@gmail.com,4.700465617791427,19
CUST1593,Jose May,millsangela@hotmail.com,3.0,21
CUST1594,Clinton Gibbs,lherman@bell.com,5.625109891929962,21
CUST1595,Dr. Amber Craig MD,vcompton@yahoo.com,4.417083604885118,24
CUST1596,Adrian Ford,salazarkimberly@yahoo.com,3.0,27
CUST1597,Jamie Mills,chadbonilla@hotmail.com,6.328769708699561,10
CUST1598,Justin Smith,cassie24@wright-crawford.com,3.0,15
CUST1599,Roger Thompson,rjones@yahoo.com,5.576977312803857,18
CUST1600,Whitney Martinez,andrea84@reed.com,3.0,15
CUST1601,Mark Velasquez,elizabethbyrd@hotmail.com,5.010313704115716,15
CUST1602,James Guerrero,dayhannah@dillon-washington.com,6.106978061551218,15
CUST1603,Jennifer Ellis,livingstonchristopher@boyle.com,6.464238813267783,25
CUST1604,Norma Wong,smithcameron@thomas-rodriguez.com,6.616946618043916,24
CUST1605,Christopher Davis,cbeck@gmail.com,3.0,17
CUST1606,Tracy Johnson,simonkaren@gmail.com,5.379509257150288,11
CUST1607,Stephen Wagner MD,shane61@sparks.com,3.5978769009963307,20
CUST1608,Robert Clark,douglasnicole@yahoo.com,3.4825086522858295,18
CUST1609,Nancy Gonzalez,katie05@gmail.com,4.779612917715043,25
CUST1610,Christine Olsen,oarroyo@griffin.com,4.158206831383648,11
CUST1611,Derek Lucas,huertaterri@mack.info,3.0,20
CUST1612,Andrew Hendrix,ashleymoore@yahoo.com,5.6438470364427085,26
CUST1613,Faith Perkins,loganrobert@sparks.info,6.097048121893502,15
CUST1614,Alexis Miller,jburton@jordan.com,3.277658539650457,15
CUST1615,Patricia Adams,chelsea59@gmail.com,4.631239302162236,18
CUST1616,Amber Mcdowell,denise83@hotmail.com,4.665538112128991,10
CUST1617,Dale Thompson,sgibson@gmail.com,4.697857531131614,21
CUST1618,Sean Weaver,jbranch@kramer.info,4.8865711347764735,20
CUST1619,Sharon Pruitt,karen25@mata.com,5.5771743786190475,26
CUST1620,Antonio Adkins,obrienkrista@gardner.com,7.335680706054493,16
CUST1621,Francisco Meyer,daniellemorgan@jefferson.com,5.260326850969901,13
CUST1622,David Sanders,crystal26@johnson.info,3.979905744520143,18
CUST1623,Edwin Parker,coltonmontoya@berry-bradley.com,4.975927811808104,28
CUST1624,Collin Summers,lamchristina@stewart.com,3.0,24
CUST1625,Sarah Nelson,george96@nelson.com,3.2056602907127116,15
CUST1626,Taylor Wiggins,margaret42@yahoo.com,5.864837559285183,13
CUST1627,Brittany Valenzuela,hancockjason@smith.com,3.0,14
CUST1628,Christine Sanchez,martinpatrick@mueller.com,4.566482299914183,22
CUST1629,Chelsea Bailey,penacourtney@gmail.com,6.856102254784343,14
CUST1630,Kathryn Owens,thomas67@thompson-duke.com,5.807983573647505,11
CUST1631,Shelly Burgess,ymiles@gmail.com,6.721106406392991,20
CUST1632,David Fuentes,pnewton@gmail.com,5.671827562871517,27
CUST1633,Andrea Harrison,wcaldwell@cook.com,8.984135576339211,24
CUST1634,Joseph Porter,annettealexander@hotmail.com,3.0,26
CUST1635,Destiny Griffith,pamela69@martinez-martinez.com,5.23116751635074,26
CUST1636,Zoe Fisher,markcarter@yahoo.com,6.45489365705431,29
CUST1637,Adrian Murray,rebecca94@tran-humphrey.com,4.156173579793678,28
CUST1638,Deborah Whitehead,williamssarah@hotmail.com,7.357402563353279,29
CUST1639,Christopher Barron,mark21@gmail.com,6.209139819060188,25
CUST1640,Paula Harvey,aprilmora@tran.com,3.0,20
CUST1641,Mr. Zachary Peters,fritzsusan@sutton.com,5.724252886520732,26
CUST1642,Travis Anderson,bwallace@gmail.com,6.216291118144621,17
CUST1643,Emily Rodriguez,nicoleavila@newman-brown.biz,8.265276904062485,17
CUST1644,Mr. George Hunter,matthew44@hotmail.com,4.6411702159119645,21
CUST1645,Michaela Jones,jefffuentes@hotmail.com,6.1179032989449675,24
CUST1646,Patrick Banks,vjohnson@espinoza-lee.com,5.515301771792801,13
CUST1647,Andrew Simon,tthompson@wood-reyes.org,3.8755737126960303,17
CUST1648,Lance Hartman,ellisgregory@yahoo.com,4.301627327065846,24
CUST1649,Ryan Hansen,hayesryan@gmail.com,3.0,14
CUST1650,Deanna Patterson,prattlaura@gmail.com,4.054517582994222,19
CUST1651,Hailey Anderson,michael43@yahoo.com,8.142267564173064,29
CUST1652,Michael Pace,michael07@yahoo.com,4.6550048831838104,28
CUST1653,Brandon Davis,crystaljuarez@gmail.com,6.689106301326754,24
CUST1654,Casey Davis,peterrodriguez@ortega-walsh.net,5.4556393341951175,15
CUST1655,Kayla Lamb,adamshaw@hotmail.com,5.848875949216649,18
CUST1656,Troy Pope,zrichardson@soto.info,8.98867258576972,15
CUST1657,Maria Rogers,steven09@yahoo.com,4.182980802260548,18
CUST1658,Robert Andersen,tinagray@gentry-wright.com,4.169132914446903,17
CUST1659,Chad Callahan,michael84@stevens.com,7.174603415590413,25
CUST1660,Kelsey White,randall91@yahoo.com,4.838979645707184,19
CUST1661,John Obrien,seansnyder@yahoo.com,4.45480507036321,18
CUST1662,Elizabeth Washington,johndavis@yahoo.com,6.90751220458642,17
CUST1663,Garrett Reed,bradley36@hotmail.com,5.517115426695927,23
CUST1664,Christina Smith,kevinjames@torres-phillips.net,4.697470376631125,16
CUST1665,Joseph Jenkins,joseph15@maxwell.com,4.316617283894692,20
CUST1666,Tracey Smith,dfrye@rodriguez.com,3.3138592223783077,29
CUST1667,Nicole Jones,michael51@dennis.info,3.0,25
CUST1668,Scott Edwards,ukerr@king-bailey.com,7.222980025108155,26
CUST1669,Susan Barrett,elizabeth90@booth-espinoza.com,4.1515761699657086,17
CUST1670,Katherine Mercado,plam@yahoo.com,3.0,21
